CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0
CPU	 51	 0
CPU	 53	 0
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0.016675
CPU	 65	 0
CPU	 67	 0
CPU	 69	 0.016675
CPU	 71	 0
CPU	 73	 0
CPU	 75	 0
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.01665
CPU	 83	 0.016675
CPU	 85	 0.016675
CPU	 87	 0.01665
CPU	 89	 0.016675
CPU	 91	 0
CPU	 93	 0
CPU	 95	 0.01665
CPU	 97	 0.016675
CPU	 99	 0
IO	 0	 100.35
IO	 2	 100.383
IO	 4	 100.417
IO	 6	 100.45
IO	 8	 100.483
IO	 10	 100.517
IO	 12	 100.55
IO	 14	 100.567
IO	 16	 100.6
IO	 18	 100.633
IO	 20	 100.65
IO	 22	 100.683
IO	 24	 100.7
IO	 26	 100.7
IO	 28	 100.733
IO	 30	 100.75
IO	 32	 100.767
IO	 34	 100.783
IO	 36	 100.8
IO	 38	 100.8
IO	 40	 100.817
IO	 42	 100.817
IO	 44	 100.817
IO	 46	 100.833
IO	 48	 100.817
IO	 50	 100.817
IO	 52	 100.817
IO	 54	 100.817
IO	 56	 100.817
IO	 58	 100.8
IO	 60	 100.8
IO	 62	 100.783
IO	 64	 100.783
IO	 66	 100.767
IO	 68	 100.75
IO	 70	 100.733
IO	 72	 100.717
IO	 74	 100.683
IO	 76	 100.683
IO	 78	 100.667
IO	 80	 100.633
IO	 82	 100.6
IO	 84	 100.583
IO	 86	 100.55
IO	 88	 100.517
IO	 90	 100.483
IO	 92	 100.45
IO	 94	 100.417
IO	 96	 100.383
IO	 98	 100.333
