CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0
CPU	 51	 0
CPU	 53	 0.01665
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0.016675
CPU	 61	 0
CPU	 63	 0.016675
CPU	 65	 0
CPU	 67	 0.016675
CPU	 69	 0
CPU	 71	 0
CPU	 73	 0.01665
CPU	 75	 0.016675
CPU	 77	 0
CPU	 79	 0
CPU	 81	 0
CPU	 83	 0
CPU	 85	 0
CPU	 87	 0
CPU	 89	 0.016675
CPU	 91	 0.01665
CPU	 93	 0.016675
CPU	 95	 0
CPU	 97	 0
CPU	 99	 0.01665
CPU	 101	 0
CPU	 103	 0.016675
CPU	 105	 0.016675
CPU	 107	 0.016675
CPU	 109	 0.016675
CPU	 111	 0
CPU	 113	 0.01665
CPU	 115	 0.01665
CPU	 117	 0.01665
CPU	 119	 0
CPU	 121	 0
CPU	 123	 0
CPU	 125	 0
CPU	 127	 0
CPU	 129	 0
CPU	 131	 0
CPU	 133	 0.01665
CPU	 135	 0.01665
CPU	 137	 0.01665
CPU	 139	 0.016675
CPU	 141	 0.016675
CPU	 143	 0.016675
CPU	 145	 0.016675
CPU	 147	 0.01665
CPU	 149	 0.01665
CPU	 151	 0.016675
CPU	 153	 0.016675
CPU	 155	 0.033325
CPU	 157	 0.01665
CPU	 159	 0.016675
CPU	 161	 0.016675
CPU	 163	 0.01665
CPU	 165	 0.016675
CPU	 167	 0.016675
CPU	 169	 0.01665
CPU	 171	 0.016675
CPU	 173	 0.01665
CPU	 175	 0.016675
CPU	 177	 0.016675
CPU	 179	 0.033325
CPU	 181	 0.016675
CPU	 183	 0.01665
CPU	 185	 0.016675
CPU	 187	 0.01665
CPU	 189	 0.016675
CPU	 191	 0.01665
CPU	 193	 0.016675
CPU	 195	 0.033325
CPU	 197	 0.016675
CPU	 199	 0.016675
IO	 0	 197.35
IO	 2	 197.433
IO	 4	 197.5
IO	 6	 197.583
IO	 8	 197.667
IO	 10	 197.733
IO	 12	 197.817
IO	 14	 197.867
IO	 16	 197.95
IO	 18	 198
IO	 20	 198.083
IO	 22	 198.15
IO	 24	 198.2
IO	 26	 198.267
IO	 28	 198.333
IO	 30	 198.383
IO	 32	 198.433
IO	 34	 198.5
IO	 36	 198.55
IO	 38	 198.6
IO	 40	 198.65
IO	 42	 198.683
IO	 44	 198.733
IO	 46	 198.783
IO	 48	 198.833
IO	 50	 198.85
IO	 52	 198.9
IO	 54	 198.933
IO	 56	 198.983
IO	 58	 199
IO	 60	 199.05
IO	 62	 199.083
IO	 64	 199.117
IO	 66	 199.133
IO	 68	 199.167
IO	 70	 199.183
IO	 72	 199.2
IO	 74	 199.233
IO	 76	 199.25
IO	 78	 199.267
IO	 80	 199.283
IO	 82	 199.3
IO	 84	 199.3
IO	 86	 199.317
IO	 88	 199.333
IO	 90	 199.333
IO	 92	 199.35
IO	 94	 199.35
IO	 96	 199.35
IO	 98	 199.367
IO	 100	 199.367
IO	 102	 199.35
IO	 104	 199.367
IO	 106	 199.35
IO	 108	 199.333
IO	 110	 199.333
IO	 112	 199.333
IO	 114	 199.317
IO	 116	 199.317
IO	 118	 199.3
IO	 120	 199.283
IO	 122	 199.25
IO	 124	 199.233
IO	 126	 199.217
IO	 128	 199.2
IO	 130	 199.183
IO	 132	 199.15
IO	 134	 199.117
IO	 136	 199.083
IO	 138	 199.067
IO	 140	 199.017
IO	 142	 199
IO	 144	 198.95
IO	 146	 198.933
IO	 148	 198.883
IO	 150	 198.85
IO	 152	 198.8
IO	 154	 198.767
IO	 156	 198.717
IO	 158	 198.683
IO	 160	 198.633
IO	 162	 198.567
IO	 164	 198.517
IO	 166	 198.467
IO	 168	 198.417
IO	 170	 198.367
IO	 172	 198.283
IO	 174	 198.233
IO	 176	 198.183
IO	 178	 198.117
IO	 180	 198.05
IO	 182	 197.983
IO	 184	 197.933
IO	 186	 197.85
IO	 188	 197.783
IO	 190	 197.7
IO	 192	 197.65
IO	 194	 197.567
IO	 196	 197.483
IO	 198	 197.417
