CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0.01665
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0.016675
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0
CPU	 51	 0
CPU	 53	 0
CPU	 55	 0.01665
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0
CPU	 65	 0.016675
CPU	 67	 0
CPU	 69	 0
CPU	 71	 0.01665
CPU	 73	 0
CPU	 75	 0
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.01665
CPU	 83	 0.016675
CPU	 85	 0.016675
CPU	 87	 0.01665
CPU	 89	 0.016675
CPU	 91	 0.016675
CPU	 93	 0
CPU	 95	 0
CPU	 97	 0.016675
CPU	 99	 0.016675
CPU	 101	 0
CPU	 103	 0.01665
CPU	 105	 0
CPU	 107	 0.016675
CPU	 109	 0
CPU	 111	 0.016675
CPU	 113	 0
CPU	 115	 0.01665
CPU	 117	 0.01665
CPU	 119	 0.01665
CPU	 121	 0
CPU	 123	 0
CPU	 125	 0.016675
CPU	 127	 0.016675
CPU	 129	 0.016675
CPU	 131	 0.016675
CPU	 133	 0
CPU	 135	 0.01665
CPU	 137	 0.01665
CPU	 139	 0.01665
CPU	 141	 0.01665
CPU	 143	 0.016675
CPU	 145	 0.016675
CPU	 147	 0.016675
CPU	 149	 0.016675
CPU	 151	 0.01665
CPU	 153	 0.01665
CPU	 155	 0.016675
CPU	 157	 0.016675
CPU	 159	 0.016675
CPU	 161	 0.01665
CPU	 163	 0.016675
CPU	 165	 0.016675
CPU	 167	 0.01665
CPU	 169	 0
CPU	 171	 0.03335
CPU	 173	 0.01665
CPU	 175	 0.016675
CPU	 177	 0.016675
CPU	 179	 0.01665
CPU	 181	 0.016675
CPU	 183	 0.01665
CPU	 185	 0.03335
CPU	 187	 0.01665
CPU	 189	 0.03335
CPU	 191	 0.01665
CPU	 193	 0.03335
CPU	 195	 0.01665
CPU	 197	 0.016675
CPU	 199	 0.033325
IO	 0	 197.533
IO	 2	 197.617
IO	 4	 197.7
IO	 6	 197.767
IO	 8	 197.85
IO	 10	 197.933
IO	 12	 198
IO	 14	 198.067
IO	 16	 198.133
IO	 18	 198.2
IO	 20	 198.267
IO	 22	 198.333
IO	 24	 198.4
IO	 26	 198.45
IO	 28	 198.517
IO	 30	 198.567
IO	 32	 198.617
IO	 34	 198.667
IO	 36	 198.733
IO	 38	 198.783
IO	 40	 198.833
IO	 42	 198.883
IO	 44	 198.933
IO	 46	 198.967
IO	 48	 199.017
IO	 50	 199.067
IO	 52	 199.083
IO	 54	 199.133
IO	 56	 199.183
IO	 58	 199.217
IO	 60	 199.25
IO	 62	 199.283
IO	 64	 199.3
IO	 66	 199.35
IO	 68	 199.367
IO	 70	 199.4
IO	 72	 199.417
IO	 74	 199.433
IO	 76	 199.45
IO	 78	 199.483
IO	 80	 199.5
IO	 82	 199.517
IO	 84	 199.533
IO	 86	 199.55
IO	 88	 199.55
IO	 90	 199.567
IO	 92	 199.567
IO	 94	 199.567
IO	 96	 199.583
IO	 98	 199.583
IO	 100	 199.583
IO	 102	 199.583
IO	 104	 199.6
IO	 106	 199.583
IO	 108	 199.583
IO	 110	 199.567
IO	 112	 199.567
IO	 114	 199.567
IO	 116	 199.55
IO	 118	 199.55
IO	 120	 199.517
IO	 122	 199.5
IO	 124	 199.483
IO	 126	 199.467
IO	 128	 199.45
IO	 130	 199.417
IO	 132	 199.4
IO	 134	 199.383
IO	 136	 199.367
IO	 138	 199.317
IO	 140	 199.283
IO	 142	 199.267
IO	 144	 199.217
IO	 146	 199.2
IO	 148	 199.15
IO	 150	 199.117
IO	 152	 199.083
IO	 154	 199.033
IO	 156	 198.983
IO	 158	 198.967
IO	 160	 198.9
IO	 162	 198.85
IO	 164	 198.8
IO	 166	 198.75
IO	 168	 198.7
IO	 170	 198.667
IO	 172	 198.583
IO	 174	 198.533
IO	 176	 198.483
IO	 178	 198.417
IO	 180	 198.367
IO	 182	 198.283
IO	 184	 198.217
IO	 186	 198.15
IO	 188	 198.083
IO	 190	 198
IO	 192	 197.95
IO	 194	 197.867
IO	 196	 197.8
IO	 198	 197.717
